Time: 00:54:11 | Score: 40 | WARNING
Time: 00:28:42 | Score: 30 | WARNING
Time: 00:28:42 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:43 | Score: 30 | WARNING
Time: 00:28:44 | Score: 30 | WARNING
Time: 00:46:22 | Score: 40 | WARNING
Time: 00:46:22 | Score: 40 | WARNING
Time: 00:46:22 | Score: 40 | WARNING
Time: 00:46:23 | Score: 40 | WARNING
Time: 00:46:23 | Score: 40 | WARNING
Time: 00:46:23 | Score: 40 | WARNING
Time: 00:46:23 | Score: 40 | WARNING
Time: 00:46:27 | Score: 40 | WARNING
Time: 00:46:27 | Score: 40 | WARNING
Time: 00:46:27 | Score: 40 | WARNING
Time: 00:46:27 | Score: 40 | WARNING
Time: 00:46:27 | Score: 40 | WARNING
Time: 00:46:27 | Score: 40 | WARNING
Time: 00:46:28 | Score: 40 | WARNING
Time: 00:46:28 | Score: 40 | WARNING
Time: 00:46:28 | Score: 40 | WARNING
Time: 00:46:28 | Score: 40 | WARNING
Time: 00:46:30 | Score: 30 | CRITICAL ALERT
Time: 00:46:31 | Score: 30 | CRITICAL ALERT
Time: 00:46:31 | Score: 30 | CRITICAL ALERT
Time: 00:46:31 | Score: 30 | CRITICAL ALERT
Time: 00:46:31 | Score: 30 | CRITICAL ALERT
Time: 00:46:31 | Score: 30 | CRITICAL ALERT
Time: 00:46:32 | Score: 30 | CRITICAL ALERT
Time: 00:46:32 | Score: 30 | CRITICAL ALERT
Time: 00:46:32 | Score: 30 | CRITICAL ALERT
Time: 00:46:32 | Score: 30 | CRITICAL ALERT
Time: 00:46:32 | Score: 30 | CRITICAL ALERT
Time: 00:46:32 | Score: 30 | CRITICAL ALERT
Time: 00:46:33 | Score: 30 | CRITICAL ALERT
Time: 00:46:33 | Score: 30 | CRITICAL ALERT
Time: 00:46:33 | Score: 30 | CRITICAL ALERT
Time: 00:46:33 | Score: 30 | CRITICAL ALERT
Time: 00:46:33 | Score: 30 | CRITICAL ALERT
Time: 00:46:33 | Score: 30 | CRITICAL ALERT
Time: 00:46:34 | Score: 30 | CRITICAL ALERT
Time: 00:46:34 | Score: 30 | CRITICAL ALERT
Time: 00:46:34 | Score: 30 | CRITICAL ALERT
Time: 00:46:34 | Score: 30 | CRITICAL ALERT
Time: 00:46:34 | Score: 30 | CRITICAL ALERT
Time: 00:46:34 | Score: 30 | CRITICAL ALERT
Time: 00:46:35 | Score: 30 | CRITICAL ALERT
Time: 00:46:56 | Score: 30 | CRITICAL ALERT
Time: 00:46:56 | Score: 30 | CRITICAL ALERT
Time: 00:46:56 | Score: 30 | CRITICAL ALERT
Time: 00:46:57 | Score: 30 | CRITICAL ALERT
Time: 00:46:57 | Score: 30 | CRITICAL ALERT
Time: 00:46:57 | Score: 30 | CRITICAL ALERT
Time: 00:46:57 | Score: 30 | CRITICAL ALERT
Time: 00:46:57 | Score: 30 | CRITICAL ALERT
Time: 00:46:57 | Score: 30 | CRITICAL ALERT
Time: 00:46:58 | Score: 30 | CRITICAL ALERT
Time: 00:46:58 | Score: 30 | CRITICAL ALERT
Time: 00:46:58 | Score: 30 | CRITICAL ALERT
Time: 00:46:58 | Score: 30 | CRITICAL ALERT
Time: 00:46:59 | Score: 30 | CRITICAL ALERT
Time: 00:46:59 | Score: 30 | CRITICAL ALERT
Time: 00:46:59 | Score: 30 | CRITICAL ALERT
Time: 00:46:59 | Score: 30 | CRITICAL ALERT
Time: 00:46:59 | Score: 30 | CRITICAL ALERT
Time: 00:46:59 | Score: 30 | CRITICAL ALERT
Time: 00:47:00 | Score: 30 | CRITICAL ALERT
Time: 00:47:00 | Score: 30 | CRITICAL ALERT
Time: 00:47:00 | Score: 30 | CRITICAL ALERT
Time: 00:48:38 | Score: 40 | WARNING
Time: 00:48:38 | Score: 40 | WARNING
Time: 00:48:38 | Score: 40 | WARNING
Time: 00:48:42 | Score: 40 | WARNING
Time: 00:48:42 | Score: 40 | WARNING
Time: 00:48:43 | Score: 40 | WARNING
Time: 00:48:43 | Score: 40 | WARNING
Time: 00:48:43 | Score: 40 | WARNING
Time: 00:48:43 | Score: 40 | WARNING
Time: 00:48:43 | Score: 40 | WARNING
Time: 00:48:44 | Score: 40 | WARNING
Time: 00:48:44 | Score: 40 | WARNING
Time: 00:48:44 | Score: 40 | WARNING
Time: 00:48:48 | Score: 30 | CRITICAL ALERT
Time: 00:48:48 | Score: 30 | CRITICAL ALERT
Time: 00:48:49 | Score: 30 | CRITICAL ALERT
Time: 00:48:49 | Score: 30 | CRITICAL ALERT
Time: 00:48:49 | Score: 30 | CRITICAL ALERT
Time: 00:48:49 | Score: 30 | CRITICAL ALERT
Time: 00:48:49 | Score: 30 | CRITICAL ALERT
Time: 00:48:49 | Score: 30 | CRITICAL ALERT
Time: 00:48:50 | Score: 30 | CRITICAL ALERT
Time: 00:48:50 | Score: 30 | CRITICAL ALERT
Time: 00:48:50 | Score: 30 | CRITICAL ALERT
Time: 00:48:50 | Score: 30 | CRITICAL ALERT
Time: 00:48:50 | Score: 30 | CRITICAL ALERT
Time: 00:48:50 | Score: 30 | CRITICAL ALERT
Time: 00:48:51 | Score: 30 | CRITICAL ALERT
Time: 00:48:51 | Score: 30 | CRITICAL ALERT
Time: 00:48:51 | Score: 30 | CRITICAL ALERT
Time: 00:48:51 | Score: 30 | CRITICAL ALERT
Time: 00:48:51 | Score: 30 | CRITICAL ALERT
Time: 00:48:51 | Score: 30 | CRITICAL ALERT
Time: 00:48:52 | Score: 30 | CRITICAL ALERT
Time: 00:52:09 | Score: 40 | WARNING
Time: 00:52:09 | Score: 40 | WARNING
Time: 00:52:10 | Score: 40 | WARNING
Time: 00:52:10 | Score: 40 | WARNING
Time: 00:52:10 | Score: 40 | WARNING
Time: 00:52:10 | Score: 40 | WARNING
Time: 00:52:10 | Score: 40 | WARNING
Time: 00:52:11 | Score: 40 | WARNING
Time: 00:52:11 | Score: 40 | WARNING
Time: 00:52:15 | Score: 30 | CRITICAL ALERT
Time: 00:52:15 | Score: 30 | CRITICAL ALERT
Time: 00:52:15 | Score: 30 | CRITICAL ALERT
Time: 00:52:15 | Score: 30 | CRITICAL ALERT
Time: 00:52:16 | Score: 30 | CRITICAL ALERT
Time: 00:52:16 | Score: 30 | CRITICAL ALERT
Time: 00:52:16 | Score: 30 | CRITICAL ALERT
Time: 00:52:16 | Score: 30 | CRITICAL ALERT
Time: 00:52:16 | Score: 30 | CRITICAL ALERT
Time: 00:52:17 | Score: 30 | CRITICAL ALERT
Time: 00:52:17 | Score: 30 | CRITICAL ALERT
Time: 00:52:17 | Score: 30 | CRITICAL ALERT
Time: 00:52:17 | Score: 30 | CRITICAL ALERT
Time: 00:52:17 | Score: 30 | CRITICAL ALERT
Time: 00:52:31 | Score: 30 | CRITICAL ALERT
Time: 00:52:32 | Score: 30 | CRITICAL ALERT
Time: 00:52:32 | Score: 30 | CRITICAL ALERT
Time: 00:52:33 | Score: 30 | CRITICAL ALERT
Time: 00:52:37 | Score: 30 | CRITICAL ALERT
Time: 00:52:38 | Score: 30 | CRITICAL ALERT
Time: 00:52:38 | Score: 30 | CRITICAL ALERT
Time: 00:52:38 | Score: 30 | CRITICAL ALERT
Time: 01:04:00 | Score: 40 | WARNING
Time: 01:04:00 | Score: 40 | WARNING
Time: 01:04:01 | Score: 40 | WARNING
Time: 01:04:01 | Score: 40 | WARNING
Time: 01:04:01 | Score: 40 | WARNING
Time: 01:04:01 | Score: 40 | WARNING
Time: 01:04:01 | Score: 40 | WARNING
Time: 01:04:01 | Score: 40 | WARNING
Time: 01:04:02 | Score: 40 | WARNING
Time: 01:04:08 | Score: 30 | CRITICAL ALERT
Time: 01:04:08 | Score: 30 | CRITICAL ALERT
Time: 01:04:08 | Score: 30 | CRITICAL ALERT
Time: 01:04:08 | Score: 30 | CRITICAL ALERT
Time: 01:04:08 | Score: 30 | CRITICAL ALERT
Time: 01:04:08 | Score: 30 | CRITICAL ALERT
Time: 01:04:09 | Score: 30 | CRITICAL ALERT
Time: 01:04:18 | Score: 30 | CRITICAL ALERT
Time: 01:12:58 | Score: 40 | WARNING
Time: 01:12:58 | Score: 40 | WARNING
Time: 01:12:58 | Score: 40 | WARNING
Time: 01:12:58 | Score: 40 | WARNING
Time: 01:12:58 | Score: 40 | WARNING
Time: 01:12:59 | Score: 40 | WARNING
Time: 01:12:59 | Score: 40 | WARNING
Time: 01:12:59 | Score: 40 | WARNING
Time: 01:12:59 | Score: 40 | WARNING
Time: 01:13:02 | Score: 30 | WARNING
Time: 01:13:03 | Score: 30 | WARNING
Time: 01:13:05 | Score: 30 | CRITICAL ALERT
Time: 01:13:05 | Score: 30 | CRITICAL ALERT
Time: 01:13:05 | Score: 30 | CRITICAL ALERT
Time: 01:13:05 | Score: 70 | CRITICAL ALERT
Time: 01:13:05 | Score: 70 | CRITICAL ALERT
Time: 01:13:06 | Score: 40 | CRITICAL ALERT
Time: 01:13:06 | Score: 40 | CRITICAL ALERT
Time: 01:13:06 | Score: 40 | CRITICAL ALERT
Time: 01:13:06 | Score: 40 | CRITICAL ALERT
Time: 01:13:06 | Score: 40 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:09 | Score: 30 | CRITICAL ALERT
Time: 01:13:10 | Score: 30 | CRITICAL ALERT
Time: 01:13:10 | Score: 30 | CRITICAL ALERT
Time: 01:13:10 | Score: 30 | CRITICAL ALERT
Time: 01:13:10 | Score: 30 | CRITICAL ALERT
Time: 01:13:10 | Score: 30 | CRITICAL ALERT
Time: 01:13:10 | Score: 30 | CRITICAL ALERT
Time: 01:13:12 | Score: 30 | CRITICAL ALERT
Time: 01:13:12 | Score: 30 | CRITICAL ALERT
Time: 01:13:12 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:13 | Score: 30 | CRITICAL ALERT
Time: 01:13:14 | Score: 30 | CRITICAL ALERT
Time: 01:13:14 | Score: 30 | CRITICAL ALERT
Time: 01:13:14 | Score: 30 | CRITICAL ALERT
Time: 10:23:00 | Score: 40 | WARNING
Time: 10:23:00 | Score: 40 | WARNING
Time: 10:23:00 | Score: 40 | WARNING
Time: 10:23:00 | Score: 40 | WARNING
Time: 10:23:00 | Score: 70 | CRITICAL ALERT
Time: 10:23:00 | Score: 70 | CRITICAL ALERT
Time: 10:23:01 | Score: 70 | CRITICAL ALERT
Time: 10:23:01 | Score: 40 | WARNING
Time: 10:23:01 | Score: 40 | WARNING
Time: 10:23:01 | Score: 40 | WARNING
Time: 10:23:01 | Score: 40 | WARNING
Time: 10:23:01 | Score: 40 | WARNING
Time: 10:23:01 | Score: 40 | WARNING
Time: 10:23:01 | Score: 40 | WARNING
Time: 10:23:02 | Score: 40 | WARNING
Time: 10:23:02 | Score: 40 | WARNING
Time: 10:23:02 | Score: 40 | WARNING
Time: 10:23:02 | Score: 40 | WARNING
Time: 10:23:02 | Score: 40 | WARNING
Time: 10:23:02 | Score: 40 | WARNING
Time: 10:23:02 | Score: 40 | WARNING
Time: 10:23:03 | Score: 40 | WARNING
Time: 10:23:03 | Score: 40 | WARNING
Time: 10:23:03 | Score: 70 | CRITICAL ALERT
Time: 10:23:03 | Score: 40 | WARNING
Time: 10:23:03 | Score: 40 | WARNING
Time: 10:23:03 | Score: 40 | WARNING
Time: 10:23:03 | Score: 40 | WARNING
Time: 10:23:03 | Score: 40 | WARNING
Time: 10:23:04 | Score: 40 | WARNING
Time: 10:23:04 | Score: 70 | CRITICAL ALERT
Time: 10:23:04 | Score: 40 | WARNING
Time: 10:23:04 | Score: 40 | WARNING
Time: 10:23:04 | Score: 40 | WARNING
Time: 10:23:04 | Score: 40 | WARNING
Time: 10:23:04 | Score: 40 | WARNING
Time: 10:23:05 | Score: 40 | WARNING
Time: 10:23:05 | Score: 40 | WARNING
Time: 10:23:05 | Score: 40 | WARNING
Time: 10:23:05 | Score: 30 | WARNING
Time: 10:23:06 | Score: 40 | WARNING
Time: 10:23:06 | Score: 70 | CRITICAL ALERT
Time: 10:23:07 | Score: 70 | CRITICAL ALERT
Time: 10:23:07 | Score: 70 | CRITICAL ALERT
Time: 10:23:07 | Score: 70 | CRITICAL ALERT
Time: 10:23:07 | Score: 40 | WARNING
Time: 10:23:07 | Score: 70 | CRITICAL ALERT
Time: 10:23:07 | Score: 30 | WARNING
Time: 10:23:07 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:08 | Score: 30 | WARNING
Time: 10:23:09 | Score: 30 | WARNING
Time: 10:23:09 | Score: 30 | WARNING
Time: 10:23:09 | Score: 30 | WARNING
Time: 10:23:09 | Score: 30 | WARNING
Time: 10:23:09 | Score: 30 | WARNING
Time: 10:23:09 | Score: 30 | WARNING
Time: 10:23:10 | Score: 30 | WARNING
Time: 10:23:10 | Score: 30 | WARNING
Time: 10:23:10 | Score: 30 | WARNING
Time: 10:23:10 | Score: 30 | WARNING
Time: 10:23:10 | Score: 30 | WARNING
Time: 10:23:10 | Score: 30 | WARNING
Time: 10:23:10 | Score: 30 | WARNING
Time: 10:23:11 | Score: 30 | WARNING
Time: 10:23:11 | Score: 30 | WARNING
Time: 10:23:11 | Score: 30 | WARNING
Time: 10:23:11 | Score: 30 | WARNING
Time: 10:23:11 | Score: 30 | WARNING
Time: 10:23:12 | Score: 30 | WARNING
Time: 10:23:12 | Score: 30 | WARNING
Time: 10:23:12 | Score: 30 | WARNING
Time: 10:23:13 | Score: 30 | WARNING
Time: 10:23:14 | Score: 30 | WARNING
Time: 10:23:15 | Score: 30 | WARNING
Time: 10:23:15 | Score: 30 | WARNING
Time: 10:23:15 | Score: 30 | WARNING
Time: 10:23:15 | Score: 30 | WARNING
Time: 10:23:15 | Score: 30 | WARNING
Time: 10:23:16 | Score: 30 | WARNING
Time: 10:23:16 | Score: 30 | WARNING
Time: 10:23:16 | Score: 30 | WARNING
Time: 10:23:16 | Score: 30 | WARNING
Time: 10:23:16 | Score: 30 | WARNING
Time: 10:23:16 | Score: 30 | WARNING
Time: 10:23:16 | Score: 30 | WARNING
Time: 10:23:17 | Score: 30 | WARNING
Time: 10:23:17 | Score: 30 | WARNING
Time: 10:23:20 | Score: 40 | WARNING
Time: 10:23:20 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:21 | Score: 40 | WARNING
Time: 10:23:22 | Score: 40 | WARNING
Time: 10:23:22 | Score: 40 | WARNING
Time: 10:23:23 | Score: 30 | CRITICAL ALERT
Time: 10:23:23 | Score: 30 | CRITICAL ALERT
Time: 10:23:24 | Score: 30 | CRITICAL ALERT
Time: 10:23:24 | Score: 30 | CRITICAL ALERT
Time: 10:23:24 | Score: 30 | CRITICAL ALERT
Time: 10:23:24 | Score: 30 | CRITICAL ALERT
Time: 10:23:24 | Score: 30 | CRITICAL ALERT
Time: 10:23:24 | Score: 70 | CRITICAL ALERT
Time: 10:23:24 | Score: 30 | CRITICAL ALERT
Time: 10:23:25 | Score: 30 | CRITICAL ALERT
Time: 10:23:25 | Score: 30 | CRITICAL ALERT
Time: 10:23:25 | Score: 30 | CRITICAL ALERT
Time: 10:23:25 | Score: 30 | CRITICAL ALERT
Time: 10:23:25 | Score: 30 | CRITICAL ALERT
Time: 10:23:25 | Score: 30 | CRITICAL ALERT
Time: 10:23:25 | Score: 30 | CRITICAL ALERT
Time: 10:23:26 | Score: 30 | CRITICAL ALERT
Time: 10:23:26 | Score: 30 | CRITICAL ALERT
Time: 10:23:26 | Score: 30 | CRITICAL ALERT
Time: 10:23:26 | Score: 30 | CRITICAL ALERT
Time: 10:23:26 | Score: 30 | CRITICAL ALERT
Time: 10:23:26 | Score: 40 | CRITICAL ALERT
Time: 10:23:33 | Score: 40 | CRITICAL ALERT
Time: 10:23:33 | Score: 40 | CRITICAL ALERT
Time: 10:23:34 | Score: 40 | CRITICAL ALERT
Time: 10:23:34 | Score: 40 | CRITICAL ALERT
Time: 10:23:34 | Score: 40 | CRITICAL ALERT
Time: 10:23:34 | Score: 40 | CRITICAL ALERT
Time: 10:23:34 | Score: 40 | CRITICAL ALERT
Time: 10:23:34 | Score: 40 | CRITICAL ALERT
Time: 10:23:35 | Score: 30 | WARNING
Time: 10:23:39 | Score: 40 | CRITICAL ALERT
Time: 10:23:40 | Score: 40 | CRITICAL ALERT
Time: 10:23:40 | Score: 40 | CRITICAL ALERT
Time: 10:23:40 | Score: 40 | CRITICAL ALERT
Time: 10:23:40 | Score: 40 | CRITICAL ALERT
Time: 10:23:40 | Score: 40 | CRITICAL ALERT
Time: 10:23:40 | Score: 40 | CRITICAL ALERT
Time: 10:23:40 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:41 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:42 | Score: 40 | CRITICAL ALERT
Time: 10:23:43 | Score: 40 | CRITICAL ALERT
Time: 10:23:43 | Score: 40 | CRITICAL ALERT
Time: 10:23:47 | Score: 40 | CRITICAL ALERT
Time: 10:23:47 | Score: 40 | CRITICAL ALERT
Time: 10:23:48 | Score: 40 | CRITICAL ALERT
Time: 10:23:48 | Score: 40 | CRITICAL ALERT
Time: 10:23:48 | Score: 40 | CRITICAL ALERT
Time: 10:23:48 | Score: 40 | CRITICAL ALERT
Time: 10:23:48 | Score: 40 | CRITICAL ALERT
Time: 10:23:48 | Score: 40 | CRITICAL ALERT
Time: 10:23:48 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:49 | Score: 40 | CRITICAL ALERT
Time: 10:23:50 | Score: 40 | CRITICAL ALERT
Time: 10:23:50 | Score: 40 | CRITICAL ALERT
Time: 10:23:53 | Score: 40 | CRITICAL ALERT
Time: 10:23:53 | Score: 40 | CRITICAL ALERT
Time: 10:23:54 | Score: 40 | CRITICAL ALERT
Time: 10:23:54 | Score: 40 | CRITICAL ALERT
Time: 10:23:54 | Score: 40 | CRITICAL ALERT
Time: 10:23:54 | Score: 40 | CRITICAL ALERT
Time: 10:23:54 | Score: 40 | CRITICAL ALERT
Time: 10:23:54 | Score: 40 | CRITICAL ALERT
Time: 10:23:54 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:55 | Score: 40 | CRITICAL ALERT
Time: 10:23:59 | Score: 40 | CRITICAL ALERT
Time: 10:24:00 | Score: 40 | CRITICAL ALERT
Time: 10:24:00 | Score: 40 | CRITICAL ALERT
Time: 10:24:00 | Score: 40 | CRITICAL ALERT
Time: 10:24:00 | Score: 40 | CRITICAL ALERT
Time: 10:24:00 | Score: 40 | CRITICAL ALERT
Time: 10:24:13 | Score: 30 | CRITICAL ALERT
Time: 10:24:13 | Score: 30 | CRITICAL ALERT
Time: 10:24:13 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:14 | Score: 30 | CRITICAL ALERT
Time: 10:24:15 | Score: 30 | CRITICAL ALERT
Time: 10:24:15 | Score: 30 | CRITICAL ALERT
Time: 10:24:15 | Score: 30 | CRITICAL ALERT
Time: 10:24:15 | Score: 30 | CRITICAL ALERT
Time: 10:24:15 | Score: 30 | CRITICAL ALERT
Time: 10:24:15 | Score: 30 | CRITICAL ALERT
Time: 10:24:15 | Score: 30 | CRITICAL ALERT
Time: 10:24:16 | Score: 30 | CRITICAL ALERT
Time: 10:24:23 | Score: 30 | WARNING
Time: 10:24:27 | Score: 30 | WARNING
Time: 10:24:27 | Score: 30 | WARNING
Time: 10:24:27 | Score: 30 | WARNING
Time: 10:24:28 | Score: 30 | WARNING
Time: 10:24:28 | Score: 30 | WARNING
Time: 10:24:28 | Score: 30 | WARNING
Time: 10:24:28 | Score: 30 | WARNING
Time: 10:24:28 | Score: 70 | CRITICAL ALERT
Time: 10:24:28 | Score: 70 | CRITICAL ALERT
Time: 10:24:28 | Score: 40 | CRITICAL ALERT
Time: 10:24:29 | Score: 40 | CRITICAL ALERT
Time: 10:24:29 | Score: 40 | CRITICAL ALERT
Time: 10:24:29 | Score: 70 | CRITICAL ALERT
Time: 10:24:29 | Score: 70 | CRITICAL ALERT
Time: 10:24:29 | Score: 70 | CRITICAL ALERT
Time: 10:24:29 | Score: 40 | CRITICAL ALERT
Time: 10:24:29 | Score: 70 | CRITICAL ALERT
Time: 10:24:30 | Score: 70 | CRITICAL ALERT
Time: 10:24:30 | Score: 40 | CRITICAL ALERT
Time: 10:24:30 | Score: 70 | CRITICAL ALERT
Time: 10:24:30 | Score: 30 | WARNING
Time: 10:24:30 | Score: 30 | WARNING
Time: 10:24:30 | Score: 30 | WARNING
Time: 10:24:30 | Score: 30 | WARNING
Time: 10:24:30 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:31 | Score: 30 | WARNING
Time: 10:24:32 | Score: 30 | WARNING
Time: 10:24:32 | Score: 30 | WARNING
Time: 10:24:32 | Score: 30 | WARNING
Time: 10:24:32 | Score: 30 | WARNING
Time: 10:24:32 | Score: 30 | WARNING
Time: 10:24:32 | Score: 30 | WARNING
Time: 10:24:32 | Score: 30 | WARNING
Time: 10:24:33 | Score: 30 | WARNING
Time: 10:24:33 | Score: 30 | WARNING
Time: 10:24:33 | Score: 30 | WARNING
Time: 10:24:33 | Score: 30 | WARNING
Time: 10:24:33 | Score: 30 | WARNING
Time: 10:24:33 | Score: 30 | WARNING
Time: 10:24:33 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:34 | Score: 30 | WARNING
Time: 10:24:35 | Score: 30 | WARNING
Time: 10:24:35 | Score: 30 | WARNING
Time: 10:24:35 | Score: 30 | WARNING
Time: 10:24:35 | Score: 30 | WARNING
Time: 10:24:35 | Score: 30 | WARNING
Time: 10:24:35 | Score: 30 | WARNING
Time: 10:24:35 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:36 | Score: 30 | WARNING
Time: 10:24:37 | Score: 30 | WARNING
Time: 10:24:37 | Score: 30 | WARNING
Time: 10:24:37 | Score: 30 | WARNING
Time: 10:24:37 | Score: 30 | WARNING
Time: 10:24:38 | Score: 30 | CRITICAL ALERT
Time: 10:24:38 | Score: 30 | CRITICAL ALERT
Time: 10:24:38 | Score: 60 | CRITICAL ALERT
Time: 10:24:38 | Score: 60 | CRITICAL ALERT
Time: 10:24:38 | Score: 60 | CRITICAL ALERT
Time: 10:24:38 | Score: 60 | CRITICAL ALERT
Time: 10:24:38 | Score: 60 | CRITICAL ALERT
Time: 10:24:39 | Score: 60 | CRITICAL ALERT
Time: 10:24:39 | Score: 30 | CRITICAL ALERT
Time: 10:24:39 | Score: 60 | CRITICAL ALERT
Time: 10:24:39 | Score: 60 | CRITICAL ALERT
Time: 10:24:39 | Score: 60 | CRITICAL ALERT
Time: 10:24:39 | Score: 60 | CRITICAL ALERT
Time: 10:24:39 | Score: 60 | CRITICAL ALERT
Time: 10:24:40 | Score: 60 | CRITICAL ALERT
Time: 10:24:40 | Score: 60 | CRITICAL ALERT
Time: 10:24:40 | Score: 60 | CRITICAL ALERT
Time: 10:24:40 | Score: 60 | CRITICAL ALERT
Time: 10:24:40 | Score: 60 | CRITICAL ALERT
Time: 10:24:40 | Score: 60 | CRITICAL ALERT
Time: 10:24:40 | Score: 30 | CRITICAL ALERT
Time: 10:24:40 | Score: 30 | CRITICAL ALERT
